DAYS_OUT,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,HEIGHT,WEIGHT,POSITION,MPG,injuries_last_3,avg_days_out_last_3
123,29.0,34,15.0,883,81,245.0,Forward,25.970588235294116,10,3.0
57,30.0,44,16.0,988,81,245.0,Forward,22.454545454545453,13,10.846153846153847
2,31.0,61,27.0,1200,81,245.0,Forward,19.672131147540984,16,12.125
123,32.0,17,1.0,298,81,245.0,Forward,17.529411764705884,16,11.375
1,25.0,44,0.0,484,78,201.0,Guard,11.0,0,0.0
18,24.0,66,12.0,1379,79,224.0,Guard,20.893939393939394,0,0.0
111,25.0,58,50.0,1760,79,224.0,Guard,30.344827586206897,1,18.0
16,26.0,50,41.0,1656,79,224.0,Guard,33.12,2,64.5
10,27.0,75,49.0,2102,79,224.0,Guard,28.026666666666667,3,48.333333333333336
13,28.0,70,13.0,1555,79,224.0,Guard,22.214285714285715,3,45.666666666666664
7,29.0,75,56.0,2189,79,224.0,Guard,29.186666666666667,4,9.75
2,30.0,53,0.0,605,79,224.0,Guard,11.415094339622641,5,6.0
22,21.0,33,0.0,163,78,235.0,Guard,4.9393939393939394,0,0.0
36,22.0,11,0.0,53,78,235.0,Guard,4.818181818181818,1,22.0
39,22.0,9,0.0,35,84,220.0,Center,3.888888888888889,0,0.0
6,23.0,7,0.0,20,84,220.0,Center,2.857142857142857,5,7.8
16,22.0,37,1.0,205,70,175.0,Guard,5.54054054054054,0,0.0
29,23.0,31,0.0,177,70,175.0,Guard,5.709677419354839,2,8.0
18,20.0,72,49.0,1527,81,240.0,Forward,21.208333333333332,0,0.0
92,23.0,2,0.0,27,81,240.0,Forward,13.5,3,6.0
37,24.0,34,0.0,346,81,240.0,Forward,10.176470588235293,1,92.0
18,24.0,60,17.0,1410,78,200.0,Forward,23.5,0,0.0
34,25.0,62,29.0,1766,78,200.0,Forward,28.483870967741936,1,18.0
16,26.0,45,4.0,800,78,200.0,Forward,17.77777777777778,4,13.0
8,27.0,74,1.0,1546,78,200.0,Forward,20.89189189189189,6,11.333333333333334
28,28.0,54,43.0,1700,78,200.0,Forward,31.48148148148148,11,5.2727272727272725
70,29.0,51,4.0,937,78,200.0,Forward,18.372549019607842,11,4.7272727272727275
10,31.0,38,0.0,484,78,200.0,Forward,12.736842105263158,5,19.6
5,32.0,59,33.0,1085,78,200.0,Forward,18.389830508474578,4,20.0
9,21.0,19,2.0,242,74,189.0,Guard,12.736842105263158,0,0.0
2,21.0,79,2.0,1263,82,255.0,Forward-Center,15.987341772151899,0,0.0
28,22.0,62,1.0,1016,82,255.0,Forward-Center,16.387096774193548,1,2.0
24,27.0,76,9.0,1207,82,255.0,Forward-Center,15.881578947368421,0,0.0
70,24.0,21,1.0,170,84,250.0,Center,8.095238095238095,0,0.0
6,25.0,8,0.0,52,84,250.0,Center,6.5,10,7.0
30,19.0,61,18.0,1070,79,230.0,Forward-Guard,17.540983606557376,0,0.0
1,20.0,82,27.0,1759,79,230.0,Forward-Guard,21.451219512195124,3,10.0
40,22.0,1,0.0,5,79,230.0,Forward-Guard,5.0,4,7.75
65,24.0,46,1.0,1094,79,230.0,Forward-Guard,23.782608695652176,1,40.0
32,25.0,47,26.0,1140,79,230.0,Forward-Guard,24.25531914893617,4,26.25
61,28.0,32,0.0,352,79,230.0,Forward-Guard,11.0,1,32.0
50,22.0,9,0.0,50,78,225.0,Forward,5.555555555555555,0,0.0
153,22.0,10,0.0,29,81,235.0,Forward,2.9,0,0.0
25,23.0,41,7.0,603,81,235.0,Forward,14.707317073170731,3,51.0
29,31.0,7,0.0,35,82,224.0,Center,5.0,0,0.0
41,32.0,3,0.0,9,82,224.0,Center,3.0,1,29.0
67,20.0,6,0.0,9,86,240.0,Center,1.5,0,0.0
43,20.0,62,4.0,1568,82,235.0,Forward,25.29032258064516,0,0.0
63,21.0,13,6.0,334,82,235.0,Forward,25.692307692307693,4,10.75
44,22.0,43,42.0,1112,82,235.0,Forward,25.86046511627907,6,17.666666666666668
108,23.0,30,17.0,656,82,235.0,Forward,21.866666666666667,7,21.428571428571427
88,24.0,42,25.0,990,82,235.0,Forward,23.571428571428573,18,11.944444444444445
9,27.0,60,0.0,2027,85,225.0,Center,33.78333333333333,0,0.0
40,21.0,64,63.0,2179,80,237.0,Forward,34.046875,0,0.0
48,23.0,61,59.0,2093,80,237.0,Forward,34.31147540983606,2,20.0
24,25.0,65,52.0,1865,80,237.0,Forward,28.692307692307693,5,9.6
6,26.0,57,37.0,1500,80,237.0,Forward,26.31578947368421,6,12.0
12,28.0,66,50.0,1674,80,237.0,Forward,25.363636363636363,3,10.0
11,31.0,76,76.0,2295,80,237.0,Forward,30.19736842105263,4,3.0
8,32.0,78,78.0,2006,80,237.0,Forward,25.71794871794872,1,11.0
12,33.0,75,75.0,2133,80,237.0,Forward,28.44,2,9.5
39,34.0,41,1.0,808,80,237.0,Forward,19.70731707317073,5,6.2
27,22.0,26,1.0,307,76,200.0,Guard,11.807692307692308,0,0.0
24,28.0,74,26.0,1439,84,254.0,Forward-Center,19.445945945945947,0,0.0
29,30.0,61,1.0,1057,84,254.0,Forward-Center,17.327868852459016,1,24.0
6,31.0,56,56.0,1499,84,254.0,Forward-Center,26.767857142857142,2,26.5
9,32.0,73,73.0,1793,84,254.0,Forward-Center,24.561643835616437,4,8.75
21,24.0,32,0.0,155,74,210.0,Guard,4.84375,0,0.0
12,25.0,12,0.0,55,74,210.0,Guard,4.583333333333333,1,21.0
107,27.0,14,0.0,66,74,210.0,Guard,4.714285714285714,2,16.5
3,28.0,27,0.0,230,74,210.0,Guard,8.518518518518519,3,39.666666666666664
17,23.0,65,14.0,1287,77,202.0,Guard-Forward,19.8,0,0.0
13,24.0,65,8.0,1298,77,202.0,Guard-Forward,19.96923076923077,1,17.0
43,25.0,66,50.0,1685,77,202.0,Guard-Forward,25.53030303030303,3,10.0
9,26.0,49,6.0,591,77,202.0,Guard-Forward,12.061224489795919,9,8.11111111111111
12,26.0,6,5.0,93,79,226.0,Forward,15.5,0,0.0
8,28.0,73,18.0,1414,79,226.0,Forward,19.36986301369863,3,4.0
3,30.0,81,58.0,2097,79,226.0,Forward,25.88888888888889,1,8.0
54,31.0,53,0.0,1020,79,226.0,Forward,19.245283018867923,2,5.5
2,35.0,76,74.0,2271,79,226.0,Forward,29.88157894736842,0,0.0
48,37.0,54,13.0,1366,79,226.0,Forward,25.296296296296298,1,2.0
38,27.0,56,0.0,653,82,235.0,Center-Forward,11.660714285714286,0,0.0
20,28.0,68,3.0,853,82,235.0,Center-Forward,12.544117647058824,2,19.0
28,30.0,65,8.0,1161,82,235.0,Center-Forward,17.861538461538462,3,19.333333333333332
34,31.0,66,1.0,1432,82,235.0,Center-Forward,21.696969696969695,2,24.0
2,32.0,65,2.0,1326,82,235.0,Center-Forward,20.4,3,20.666666666666668
22,34.0,61,0.0,690,82,235.0,Center-Forward,11.311475409836065,3,12.0
9,35.0,72,19.0,935,82,235.0,Center-Forward,12.98611111111111,3,8.0
84,36.0,30,2.0,206,82,235.0,Center-Forward,6.866666666666666,4,7.75
99,24.0,18,0.0,63,82,229.0,Forward,3.5,0,0.0
11,31.0,67,24.0,1190,82,229.0,Forward,17.761194029850746,0,0.0
40,33.0,56,27.0,1024,82,229.0,Forward,18.285714285714285,1,11.0
15,34.0,61,5.0,1000,82,229.0,Forward,16.39344262295082,3,17.0
138,35.0,31,0.0,350,82,229.0,Forward,11.290322580645162,3,18.333333333333332
96,23.0,13,0.0,45,78,212.0,Guard,3.4615384615384617,0,0.0
1,25.0,78,6.0,1275,78,212.0,Guard,16.346153846153847,3,32.0
6,26.0,72,47.0,1878,78,212.0,Guard,26.083333333333332,4,24.25
27,28.0,34,10.0,475,78,212.0,Guard,13.970588235294118,3,2.3333333333333335
40,29.0,25,0.0,121,78,212.0,Guard,4.84,8,4.125
8,30.0,54,1.0,582,78,212.0,Guard,10.777777777777779,11,6.090909090909091
125,24.0,4,0.0,32,82,240.0,Forward-Center,8.0,0,0.0
42,26.0,2,1.0,17,83,235.0,Center,8.5,0,0.0
87,27.0,5,0.0,7,83,235.0,Center,1.4,3,14.0
34,25.0,56,55.0,1615,79,230.0,Forward,28.839285714285715,0,0.0
120,28.0,31,31.0,1133,79,230.0,Forward,36.54838709677419,1,34.0
16,30.0,71,32.0,1944,79,230.0,Forward,27.380281690140844,1,120.0
6,31.0,77,2.0,1965,79,230.0,Forward,25.51948051948052,6,22.666666666666668
5,32.0,76,0.0,1374,79,230.0,Forward,18.07894736842105,7,3.142857142857143
20,33.0,63,2.0,693,79,230.0,Forward,11.0,9,3.0
9,27.0,1,0.0,2,74,199.0,Guard,2.0,0,0.0
12,26.0,12,0.0,129,78,215.0,Forward,10.75,0,0.0
43,25.0,41,1.0,440,75,190.0,Guard,10.731707317073171,0,0.0
3,26.0,26,0.0,192,75,190.0,Guard,7.384615384615385,1,43.0
15,27.0,40,0.0,460,75,190.0,Guard,11.5,4,11.5
2,23.0,72,4.0,1271,75,200.0,Guard,17.65277777777778,0,0.0
33,24.0,67,13.0,1380,75,200.0,Guard,20.597014925373134,1,2.0
15,25.0,76,14.0,1867,75,200.0,Guard,24.56578947368421,2,17.5
95,27.0,38,3.0,713,75,200.0,Guard,18.763157894736842,2,24.0
24,28.0,12,0.0,97,75,200.0,Guard,8.083333333333334,3,36.666666666666664
5,29.0,57,4.0,821,75,200.0,Guard,14.403508771929825,11,10.818181818181818
19,30.0,13,1.0,224,75,200.0,Guard,17.23076923076923,12,10.333333333333334
2,32.0,32,0.0,213,75,200.0,Guard,6.65625,2,12.0
65,23.0,32,1.0,214,77,202.0,Forward-Guard,6.6875,0,0.0
210,24.0,12,3.0,77,77,202.0,Forward-Guard,6.416666666666667,9,7.222222222222222
63,25.0,20,0.0,97,77,202.0,Forward-Guard,4.85,30,9.166666666666666
7,27.0,4,0.0,29,77,202.0,Forward-Guard,7.25,31,8.806451612903226
63,23.0,10,0.0,43,77,220.0,Guard-Forward,4.3,0,0.0
8,26.0,65,11.0,1234,77,220.0,Guard-Forward,18.984615384615385,2,31.5
7,28.0,76,10.0,1732,77,220.0,Guard-Forward,22.789473684210527,1,8.0
30,29.0,7,0.0,96,77,220.0,Guard-Forward,13.714285714285714,2,7.5
2,31.0,79,5.0,1317,77,220.0,Guard-Forward,16.670886075949365,7,5.285714285714286
42,32.0,47,12.0,837,77,220.0,Guard-Forward,17.80851063829787,7,4.571428571428571
4,33.0,24,0.0,343,77,220.0,Guard-Forward,14.291666666666666,4,11.0
22,22.0,45,4.0,674,79,220.0,Forward-Guard,14.977777777777778,0,0.0
2,24.0,77,69.0,2223,79,220.0,Forward-Guard,28.87012987012987,4,5.5
31,25.0,59,37.0,1264,79,220.0,Forward-Guard,21.423728813559322,5,4.8
28,26.0,60,53.0,1415,79,220.0,Forward-Guard,23.583333333333332,4,8.25
9,27.0,50,38.0,1141,79,220.0,Forward-Guard,22.82,8,7.625
24,28.0,11,3.0,124,79,220.0,Forward-Guard,11.272727272727273,10,6.8
16,29.0,47,24.0,864,79,220.0,Forward-Guard,18.382978723404257,13,4.6923076923076925
46,25.0,32,4.0,331,81,200.0,Forward,10.34375,0,0.0
109,24.0,69,69.0,1972,81,265.0,Forward-Center,28.579710144927535,0,0.0
8,29.0,67,13.0,1210,81,265.0,Forward-Center,18.059701492537314,0,0.0
20,30.0,12,2.0,103,81,265.0,Forward-Center,8.583333333333334,2,4.0
35,24.0,2,0.0,6,77,215.0,Guard-Forward,3.0,0,0.0
19,26.0,68,16.0,1587,77,215.0,Guard-Forward,23.33823529411765,3,11.666666666666666
4,27.0,80,33.0,2272,77,215.0,Guard-Forward,28.4,6,9.0
15,27.0,71,18.0,1502,82,240.0,Forward,21.154929577464788,0,0.0
3,28.0,74,21.0,1890,82,240.0,Forward,25.54054054054054,7,2.142857142857143
24,29.0,50,40.0,1341,82,240.0,Forward,26.82,8,2.25
42,30.0,59,21.0,1450,82,240.0,Forward,24.576271186440678,10,4.2
90,31.0,37,5.0,930,82,240.0,Forward,25.135135135135137,7,9.857142857142858
95,23.0,5,0.0,19,71,192.0,Guard,3.8,0,0.0
4,24.0,27,1.0,335,71,192.0,Guard,12.407407407407407,4,23.75
13,25.0,71,33.0,1581,83,260.0,Center,22.267605633802816,0,0.0
3,28.0,80,80.0,2664,83,260.0,Center,33.3,1,13.0
10,29.0,72,72.0,2390,83,260.0,Center,33.19444444444444,1,3.0
14,30.0,72,72.0,2409,83,260.0,Center,33.458333333333336,4,3.25
69,32.0,13,0.0,168,83,260.0,Center,12.923076923076923,6,4.0
7,33.0,17,14.0,454,83,260.0,Center,26.705882352941178,6,13.833333333333334
17,24.0,62,0.0,903,78,220.0,Forward,14.564516129032258,0,0.0
15,23.0,11,0.0,131,74,185.0,Guard,11.909090909090908,0,0.0
29,25.0,52,7.0,802,82,260.0,Center-Forward,15.423076923076923,0,0.0
24,26.0,42,2.0,507,82,260.0,Center-Forward,12.071428571428571,1,29.0
38,28.0,57,22.0,1348,82,260.0,Center-Forward,23.649122807017545,2,26.5
147,29.0,24,0.0,244,82,260.0,Center-Forward,10.166666666666666,6,10.333333333333334
18,30.0,52,1.0,621,82,260.0,Center-Forward,11.942307692307692,26,7.115384615384615
35,31.0,31,4.0,373,82,260.0,Center-Forward,12.03225806451613,29,7.0
61,33.0,30,2.0,366,82,260.0,Center-Forward,12.2,9,5.888888888888889
89,22.0,10,0.0,44,77,215.0,Guard-Forward,4.4,0,0.0
3,23.0,19,0.0,126,77,215.0,Guard-Forward,6.631578947368421,10,8.9
89,27.0,12,0.0,46,83,290.0,Center,3.8333333333333335,0,0.0
14,28.0,7,0.0,39,83,290.0,Center,5.571428571428571,3,29.666666666666668
10,20.0,72,63.0,2238,79,260.0,Forward,31.083333333333332,0,0.0
66,22.0,27,26.0,822,79,260.0,Forward,30.444444444444443,1,10.0
11,24.0,73,71.0,2713,79,260.0,Forward,37.16438356164384,3,22.0
156,26.0,16,16.0,603,79,260.0,Forward,37.6875,1,11.0
13,27.0,70,65.0,2641,79,260.0,Forward,37.72857142857143,7,23.857142857142858
2,28.0,57,54.0,2172,79,260.0,Forward,38.10526315789474,10,16.9
17,29.0,69,55.0,2452,79,260.0,Forward,35.53623188405797,11,15.545454545454545
2,32.0,64,45.0,1720,79,260.0,Forward,26.875,3,5.666666666666667
21,34.0,29,1.0,388,79,260.0,Forward,13.379310344827585,1,2.0
51,36.0,35,5.0,590,79,260.0,Forward,16.857142857142858,2,10.5
75,37.0,25,2.0,160,79,260.0,Forward,6.4,11,6.545454545454546
18,21.0,69,9.0,1206,84,260.0,Forward-Center,17.47826086956522,0,0.0
13,22.0,40,0.0,355,84,260.0,Forward-Center,8.875,1,18.0
8,23.0,55,7.0,847,84,260.0,Forward-Center,15.4,3,10.333333333333334
14,24.0,61,10.0,1333,84,260.0,Forward-Center,21.852459016393443,5,7.8
14,26.0,33,2.0,254,84,260.0,Forward-Center,7.696969696969697,3,7.333333333333333
177,28.0,51,49.0,1034,84,260.0,Forward-Center,20.274509803921568,1,14.0
57,29.0,3,2.0,29,84,260.0,Forward-Center,9.666666666666666,2,95.5
3,23.0,23,0.0,94,82,250.0,Center,4.086956521739131,0,0.0
101,32.0,29,0.0,443,70,165.0,Guard,15.275862068965518,0,0.0
67,33.0,21,3.0,329,70,165.0,Guard,15.666666666666666,3,33.666666666666664
2,20.0,81,19.0,2009,81,235.0,Forward,24.80246913580247,0,0.0
3,21.0,78,78.0,2328,81,235.0,Forward,29.846153846153847,1,2.0
15,22.0,73,73.0,2361,81,235.0,Forward,32.342465753424655,2,2.5
6,23.0,47,7.0,1087,81,235.0,Forward,23.127659574468087,5,4.0
3,24.0,75,20.0,1554,81,235.0,Forward,20.72,6,4.0
48,25.0,55,2.0,831,81,235.0,Forward,15.10909090909091,6,4.0
45,28.0,56,6.0,935,81,235.0,Forward,16.696428571428573,5,9.6
6,29.0,74,30.0,1653,81,235.0,Forward,22.33783783783784,3,15.0
39,23.0,26,0.0,118,82,245.0,Forward,4.538461538461538,0,0.0
348,25.0,5,0.0,38,82,245.0,Forward,7.6,2,19.5
324,26.0,8,0.0,55,82,245.0,Forward,6.875,5,77.4
28,27.0,46,1.0,367,82,245.0,Forward,7.978260869565218,15,44.8
1,36.0,79,17.0,1201,81,224.0,Center,15.20253164556962,0,0.0
21,38.0,20,7.0,242,81,224.0,Center,12.1,1,1.0
8,24.0,54,37.0,1649,77,190.0,Guard,30.537037037037038,0,0.0
61,25.0,45,19.0,846,77,190.0,Guard,18.8,1,8.0
11,26.0,52,2.0,835,77,190.0,Guard,16.057692307692307,3,23.0
45,28.0,45,0.0,833,77,190.0,Guard,18.511111111111113,3,24.0
40,29.0,31,25.0,800,77,190.0,Guard,25.806451612903224,5,11.2
122,32.0,68,58.0,1485,77,210.0,Forward-Guard,21.83823529411765,0,0.0
20,35.0,70,15.0,1227,77,210.0,Forward-Guard,17.52857142857143,1,122.0
15,26.0,70,69.0,2618,77,190.0,Guard,37.4,0,0.0
96,28.0,6,1.0,87,77,190.0,Guard,14.5,1,15.0
56,25.0,42,15.0,709,83,262.0,Center,16.88095238095238,0,0.0
33,27.0,46,0.0,681,83,262.0,Center,14.804347826086957,1,56.0
28,29.0,31,3.0,371,83,262.0,Center,11.96774193548387,3,11.0
17,30.0,56,0.0,698,83,262.0,Center,12.464285714285714,4,15.25
46,31.0,24,8.0,257,83,262.0,Center,10.708333333333334,2,22.5
21,29.0,69,69.0,2754,79,225.0,Guard-Forward,39.91304347826087,0,0.0
11,30.0,69,69.0,2642,79,225.0,Guard-Forward,38.289855072463766,1,21.0
28,32.0,64,64.0,2358,79,225.0,Guard-Forward,36.84375,2,16.0
10,33.0,77,18.0,2038,79,225.0,Guard-Forward,26.467532467532468,2,19.5
165,37.0,25,6.0,395,79,225.0,Guard-Forward,15.8,0,0.0
172,26.0,13,0.0,145,75,200.0,Guard,11.153846153846153,0,0.0
108,25.0,9,0.0,32,79,200.0,Guard-Forward,3.5555555555555554,0,0.0
4,19.0,78,77.0,2025,78,232.0,Forward,25.96153846153846,0,0.0
41,20.0,62,62.0,1502,78,232.0,Forward,24.225806451612904,1,4.0
29,21.0,55,52.0,1587,78,232.0,Forward,28.854545454545455,3,15.0
93,22.0,7,7.0,205,78,232.0,Forward,29.285714285714285,5,14.8
2,23.0,81,81.0,2349,78,232.0,Forward,29.0,5,32.6
19,25.0,64,3.0,1179,78,232.0,Forward,18.421875,2,47.5
15,26.0,12,0.0,160,78,232.0,Forward,13.333333333333334,4,5.25
11,24.0,45,36.0,1279,84,270.0,Center,28.42222222222222,0,0.0
12,28.0,36,36.0,1369,84,270.0,Center,38.02777777777778,0,0.0
69,29.0,43,25.0,925,84,270.0,Center,21.511627906976745,1,12.0
33,31.0,32,24.0,752,84,270.0,Center,23.5,2,40.5
35,32.0,24,0.0,234,84,270.0,Center,9.75,7,14.571428571428571
18,22.0,55,8.0,903,82,218.0,Forward,16.418181818181818,0,0.0
21,23.0,61,54.0,1912,82,218.0,Forward,31.34426229508197,1,18.0
32,25.0,62,62.0,1798,82,218.0,Forward,29.0,2,19.5
137,21.0,6,0.0,35,78,215.0,Guard,5.833333333333333,0,0.0
19,22.0,67,8.0,1417,78,215.0,Guard,21.149253731343283,1,137.0
25,27.0,53,53.0,2036,78,215.0,Guard,38.41509433962264,0,0.0
7,28.0,72,71.0,2702,78,215.0,Guard,37.52777777777778,1,25.0
24,29.0,33,32.0,1203,78,215.0,Guard,36.45454545454545,2,16.0
32,30.0,18,12.0,492,78,215.0,Guard,27.333333333333332,3,18.666666666666668
152,31.0,10,0.0,134,78,215.0,Guard,13.4,4,15.75
13,32.0,51,2.0,770,78,215.0,Guard,15.098039215686274,4,52.0
14,23.0,71,6.0,975,80,248.0,Forward-Center,13.732394366197184,0,0.0
172,24.0,45,16.0,879,80,248.0,Forward-Center,19.533333333333335,1,14.0
70,27.0,41,23.0,733,80,248.0,Forward-Center,17.878048780487806,2,86.0
11,29.0,76,4.0,1010,80,248.0,Forward-Center,13.289473684210526,1,70.0
91,30.0,30,0.0,271,80,248.0,Forward-Center,9.033333333333333,3,27.0
35,31.0,46,2.0,632,80,248.0,Forward-Center,13.73913043478261,4,25.5
115,32.0,11,0.0,35,80,248.0,Forward-Center,3.1818181818181817,5,27.4
20,25.0,42,1.0,389,82,230.0,Center,9.261904761904763,0,0.0
19,26.0,26,0.0,123,82,230.0,Center,4.730769230769231,1,20.0
89,27.0,11,0.0,91,82,230.0,Center,8.272727272727273,2,19.5
48,29.0,8,2.0,76,82,230.0,Center,9.5,3,36.0
24,30.0,12,1.0,145,82,230.0,Center,12.083333333333334,5,27.4
46,21.0,42,1.0,495,80,270.0,Forward,11.785714285714286,0,0.0
4,23.0,66,44.0,1222,80,270.0,Forward,18.515151515151516,3,15.333333333333334
19,24.0,48,0.0,385,80,270.0,Forward,8.020833333333334,4,12.5
331,28.0,1,1.0,28,74,175.0,Guard,28.0,0,0.0
140,29.0,9,7.0,189,74,175.0,Guard,21.0,1,331.0
54,31.0,25,0.0,161,74,175.0,Guard,6.44,2,235.5
85,32.0,2,0.0,15,74,175.0,Guard,7.5,2,97.0
2,25.0,39,0.0,465,79,215.0,Forward,11.923076923076923,0,0.0
12,22.0,53,22.0,746,78,215.0,Forward,14.075471698113208,0,0.0
19,23.0,67,3.0,1338,78,215.0,Forward,19.970149253731343,1,12.0
52,24.0,52,18.0,1179,78,215.0,Forward,22.673076923076923,2,15.5
10,25.0,72,38.0,1937,78,215.0,Forward,26.90277777777778,3,27.666666666666668
22,26.0,66,16.0,1316,78,215.0,Forward,19.939393939393938,5,16.2
51,27.0,54,25.0,1329,78,215.0,Forward,24.61111111111111,7,12.0
12,28.0,75,24.0,1687,78,215.0,Forward,22.493333333333332,9,9.222222222222221
9,29.0,19,0.0,418,78,215.0,Forward,22.0,9,9.444444444444445
42,30.0,42,6.0,921,78,215.0,Forward,21.928571428571427,9,8.0
14,31.0,19,16.0,386,78,215.0,Forward,20.31578947368421,10,6.3
9,25.0,8,0.0,28,83,220.0,Center,3.5,0,0.0
52,25.0,55,55.0,1835,74,195.0,Guard,33.36363636363637,0,0.0
1,29.0,82,82.0,2784,74,195.0,Guard,33.951219512195124,0,0.0
237,30.0,15,12.0,473,74,195.0,Guard,31.533333333333335,1,1.0
5,31.0,79,79.0,2740,74,195.0,Guard,34.68354430379747,4,59.5
33,23.0,52,0.0,989,75,185.0,Guard,19.01923076923077,0,0.0
35,23.0,2,0.0,13,80,230.0,Forward,6.5,0,0.0
8,31.0,20,0.0,225,78,242.0,Forward,11.25,0,0.0
32,22.0,63,53.0,2128,80,218.0,Guard-Forward,33.77777777777778,0,0.0
29,24.0,65,65.0,1768,80,218.0,Guard-Forward,27.2,3,10.666666666666666
11,25.0,76,51.0,2280,80,218.0,Guard-Forward,30.0,4,15.25
12,26.0,74,9.0,2268,80,218.0,Guard-Forward,30.64864864864865,2,20.0
16,28.0,70,70.0,2474,80,218.0,Guard-Forward,35.34285714285714,3,7.666666666666667
17,29.0,73,47.0,2356,80,218.0,Guard-Forward,32.273972602739725,4,7.0
41,30.0,54,50.0,1805,80,218.0,Guard-Forward,33.425925925925924,4,8.25
68,31.0,41,2.0,838,80,218.0,Guard-Forward,20.4390243902439,7,10.571428571428571
49,32.0,39,2.0,752,80,218.0,Guard-Forward,19.28205128205128,8,15.75
6,33.0,59,17.0,900,80,218.0,Guard-Forward,15.254237288135593,8,19.75
11,35.0,52,15.0,701,80,218.0,Guard-Forward,13.48076923076923,4,13.75
2,36.0,47,2.0,373,80,218.0,Guard-Forward,7.9361702127659575,3,5.666666666666667
5,37.0,20,0.0,151,80,218.0,Guard-Forward,7.55,2,6.5
19,32.0,68,20.0,1501,79,215.0,Forward,22.073529411764707,0,0.0
13,23.0,40,8.0,502,82,240.0,Forward-Center,12.55,0,0.0
3,24.0,60,0.0,565,82,240.0,Forward-Center,9.416666666666666,2,6.5
9,25.0,70,3.0,1237,82,240.0,Forward-Center,17.67142857142857,3,5.333333333333333
43,26.0,53,7.0,1060,82,240.0,Forward-Center,20.0,4,6.25
42,27.0,47,6.0,1041,82,240.0,Forward-Center,22.148936170212767,4,13.75
4,29.0,35,0.0,645,82,240.0,Forward-Center,18.428571428571427,14,6.071428571428571
7,30.0,43,0.0,593,82,240.0,Forward-Center,13.790697674418604,13,3.5384615384615383
36,31.0,43,5.0,622,82,240.0,Forward-Center,14.465116279069768,5,2.2
48,28.0,5,0.0,25,84,250.0,Center,5.0,0,0.0
56,23.0,51,5.0,771,74,165.0,Guard,15.117647058823529,0,0.0
80,25.0,26,0.0,144,70,180.0,Guard,5.538461538461538,0,0.0
36,26.0,48,0.0,278,70,180.0,Guard,5.791666666666667,2,40.0
12,29.0,8,0.0,122,70,180.0,Guard,15.25,3,12.0
25,26.0,71,12.0,1838,77,195.0,Guard,25.887323943661972,0,0.0
116,24.0,29,0.0,488,84,225.0,Forward-Center,16.82758620689655,0,0.0
31,30.0,47,1.0,583,84,225.0,Forward-Center,12.404255319148936,0,0.0
58,23.0,5,0.0,6,85,255.0,Center,1.2,0,0.0
11,23.0,66,19.0,1932,79,225.0,Forward,29.272727272727273,0,0.0
7,24.0,80,80.0,2837,79,225.0,Forward,35.4625,1,11.0
7,21.0,40,2.0,372,74,195.0,Guard,9.3,0,0.0
103,24.0,14,0.0,55,83,249.0,Center,3.9285714285714284,0,0.0
72,28.0,32,12.0,310,83,249.0,Center,9.6875,0,0.0
28,29.0,55,35.0,918,83,249.0,Center,16.69090909090909,3,24.0
21,30.0,18,0.0,173,83,249.0,Center,9.61111111111111,4,25.0
45,23.0,5,0.0,19,75,202.0,Guard,3.8,0,0.0
93,22.0,12,0.0,52,84,240.0,Center,4.333333333333333,0,0.0
49,31.0,45,36.0,1134,77,196.0,Guard,25.2,0,0.0
14,22.0,53,0.0,394,76,210.0,Guard,7.433962264150943,0,0.0
23,26.0,59,13.0,1211,76,210.0,Guard,20.52542372881356,0,0.0
77,24.0,10,0.0,125,76,180.0,Guard,12.5,0,0.0
2,27.0,68,5.0,1016,81,215.0,Forward,14.941176470588236,0,0.0
20,28.0,1,0.0,2,81,215.0,Forward,2.0,1,2.0
9,27.0,53,0.0,499,81,242.0,Forward,9.415094339622641,0,0.0
92,29.0,40,4.0,892,81,242.0,Forward,22.3,2,4.5
43,26.0,40,0.0,451,81,230.0,Forward,11.275,0,0.0
23,30.0,34,3.0,324,81,230.0,Forward,9.529411764705882,0,0.0
84,23.0,32,2.0,485,82,255.0,Forward,15.15625,0,0.0
42,24.0,20,0.0,72,82,255.0,Forward,3.6,3,28.0
16,35.0,74,69.0,2397,77,220.0,Guard,32.391891891891895,0,0.0
52,36.0,37,30.0,1216,77,220.0,Guard,32.86486486486486,1,16.0
22,26.0,49,1.0,463,77,210.0,Guard,9.448979591836734,0,0.0
108,27.0,18,0.0,206,77,210.0,Guard,11.444444444444445,2,11.0
46,31.0,11,0.0,90,77,210.0,Guard,8.181818181818182,0,0.0
63,33.0,41,4.0,551,77,210.0,Guard,13.439024390243903,1,46.0
34,21.0,66,19.0,1360,84,240.0,Center-Forward,20.606060606060606,0,0.0
10,22.0,61,7.0,1412,84,240.0,Center-Forward,23.147540983606557,2,17.0
36,23.0,31,29.0,853,84,240.0,Center-Forward,27.516129032258064,5,8.8
13,24.0,72,62.0,1848,84,240.0,Center-Forward,25.666666666666668,6,13.333333333333334
15,25.0,59,58.0,1589,84,240.0,Center-Forward,26.93220338983051,9,6.555555555555555
5,24.0,16,0.0,44,77,206.0,Guard-Forward,2.75,0,0.0
6,21.0,47,1.0,766,84,231.0,Center,16.29787234042553,0,0.0
11,22.0,62,0.0,878,84,231.0,Center,14.161290322580646,1,6.0
